id1,id2,FieldOfStudyName1,FieldOfStudyName2,distance
terms5,terms54,bio,comp,0.29546574276866927
terms5,terms55,bio,comp,0.3041381307407053
terms5,terms56,bio,comp,0.220227161612757
terms5,terms57,bio,comp,0.28635642943535367
terms5,terms58,bio,comp,0.22090722653605796
terms5,terms59,bio,comp,0.24351592010955028
terms5,terms60,bio,comp,0.26925824547581617
terms5,terms61,bio,comp,0.1720465105894938
terms5,terms62,bio,comp,0.24000000581145287
terms5,terms63,bio,comp,0.18027757028242017
terms5,terms64,bio,comp,0.3104834987437387
terms5,terms65,bio,comp,0.2817800622011593
terms5,terms66,bio,comp,0.39051248436770214
terms5,terms67,bio,comp,0.2745906150400581
terms5,terms68,bio,comp,0.2801785230851465
terms5,terms69,bio,comp,0.2773085028695826
terms5,terms70,bio,comp,0.29068884358518987
terms5,terms71,bio,comp,0.4004996938207197
terms5,terms72,bio,comp,0.3104834977838705
terms5,terms73,bio,comp,0.24331050679732644
terms5,terms74,bio,comp,0.36138623046924495
terms5,terms75,bio,comp,0.3544009057336545
terms5,terms76,bio,comp,0.26305893392540736
terms5,terms77,bio,comp,0.3046309355242441
terms5,terms78,bio,comp,0.23345235822620766
terms5,terms79,bio,comp,0.19104973858959828
terms5,terms80,bio,comp,0.29427878566253746
terms5,terms81,bio,comp,0.16124516245143036
terms5,terms82,bio,comp,0.17720045875327547
terms5,terms83,bio,comp,0.26248809917754795
terms5,terms84,bio,comp,0.3405877308623846
terms5,terms85,bio,comp,0.29614186404803333
terms5,terms86,bio,comp,0.2816025653286278
terms5,terms87,bio,comp,0.288444106955197
terms5,terms88,bio,comp,0.16124516245143036
terms5,terms89,bio,comp,0.20024985072401832
terms5,terms90,bio,comp,0.27018513236639863
terms5,terms91,bio,comp,0.2801785210907269
terms5,terms92,bio,comp,0.172626773134727
terms5,terms93,bio,comp,0.21931713110582932
terms5,terms94,bio,comp,0.2600000045047357
terms5,terms95,bio,comp,0.3328663446362584
terms5,terms96,bio,comp,0.2549509825471809
terms5,terms97,bio,comp,0.2517935735578992
terms5,terms98,bio,comp,0.16492423218055008
terms5,terms99,bio,comp,0.2600000045047357
terms5,terms100,bio,comp,0.16031220310585256
terms5,terms101,bio,soc,0.3538361199306
terms5,terms102,bio,soc,0.3471311000341913
terms5,terms103,bio,soc,0.3841874700940014
terms5,terms104,bio,soc,0.32557641791767455
terms5,terms105,bio,soc,0.3841874660214532
terms5,terms106,bio,soc,0.4327816958740869
terms5,terms107,bio,soc,0.3560898840285543
terms5,terms108,bio,soc,0.42520583562134506
terms5,terms109,bio,soc,0.33241541781132744
terms5,terms110,bio,soc,0.27166156473328806
terms5,terms111,bio,soc,0.2720294158715957
terms5,terms112,bio,soc,0.4468780692401937
terms5,terms113,bio,soc,0.33837849421840765
terms5,terms114,bio,soc,0.25495098415447787
terms5,terms115,bio,soc,0.39661065261689765
terms5,terms116,bio,soc,0.35468297314380853
terms5,terms117,bio,soc,0.36400550121857117
terms5,terms118,bio,soc,0.33421551109856135
terms5,terms119,bio,soc,0.3538361199306
terms5,terms120,bio,soc,0.26419690263457296
terms5,terms121,bio,soc,0.24207437094499146
terms5,terms122,bio,soc,0.38288380177988923
terms5,terms123,bio,soc,0.2561249748265342
terms5,terms124,bio,soc,0.3720215098577176
terms5,terms125,bio,soc,0.39824616353218956
terms5,terms126,bio,soc,0.33970575577057766
terms5,terms127,bio,soc,0.3157530701628452
terms5,terms128,bio,soc,0.34985713078720077
terms5,terms129,bio,soc,0.3047950136643442
terms5,terms130,bio,soc,0.4263801088668713
terms5,terms131,bio,soc,0.1360147120441297
terms5,terms132,bio,soc,0.29068884352111296
terms5,terms133,bio,soc,0.4534313749836918
terms5,terms134,bio,soc,0.4750789334441329
terms5,terms135,bio,soc,0.42485292538776276
terms5,terms136,bio,soc,0.38948684288538027
terms5,terms137,bio,soc,0.30016662243639863
terms5,terms138,bio,soc,0.24207437094499146
terms5,terms139,bio,soc,0.25079873043113343
terms5,terms140,bio,soc,0.29068884352111296
terms5,terms141,bio,soc,0.29681644794885287
terms5,terms142,bio,soc,0.34438350702897097
terms5,terms143,bio,soc,0.3182766167149419
terms5,terms144,bio,soc,0.434165878711234
terms5,terms145,bio,soc,0.4527692538625886
terms5,terms146,bio,soc,0.42520583562134506
terms5,terms147,bio,soc,0.38209946586974153
terms5,terms148,bio,soc,0.3883297645992557
terms5,terms149,bio,soc,0.3962322590531251
terms5,terms150,bio,soc,0.26907248323419514
terms5,terms151,bio,phy,0.24758837020238375
terms5,terms152,bio,phy,0.23259407188363027
terms5,terms153,bio,phy,0.20518284887081736
terms5,terms154,bio,phy,0.23021729379400258
terms5,terms155,bio,phy,0.3059411749360921
terms5,terms156,bio,phy,0.21377559016159878
terms5,terms157,bio,phy,0.15652476492238718
terms5,terms158,bio,phy,0.23430749720287006
terms5,terms159,bio,phy,0.14866069304631002
terms5,terms160,bio,phy,0.2828427209039887
terms5,terms161,bio,phy,0.23600847814611864
terms5,terms162,bio,phy,0.18027757028242017
terms5,terms163,bio,phy,0.18110770982219204
terms5,terms164,bio,phy,0.29206164209042706
terms5,terms165,bio,phy,0.2202271590754063
terms5,terms166,bio,phy,0.30805843971054825
terms5,terms167,bio,phy,0.14000000804662704
terms5,terms168,bio,phy,0.1923538461943698
terms5,terms169,bio,phy,0.2408318970207319
terms5,terms170,bio,phy,0.26172504882919095
terms5,terms171,bio,phy,0.14866068853568776
terms5,terms172,bio,phy,0.22825424686076343
terms5,terms173,bio,phy,0.2202271590754063
terms5,terms174,bio,phy,0.17029387090010678
terms5,terms175,bio,phy,0.2059126036447176
terms5,terms176,bio,phy,0.23537205339875092
terms5,terms177,bio,phy,0.3106444967486337
terms5,terms178,bio,phy,0.20248456425911512
terms5,terms179,bio,phy,0.18027756904256867
terms5,terms180,bio,phy,0.2549509795517638
terms5,terms181,bio,phy,0.24207437556170106
terms5,terms182,bio,phy,0.13601470793579795
terms5,terms183,bio,phy,0.19416488431418114
terms5,terms184,bio,phy,0.31890438302403373
terms5,terms185,bio,phy,0.3047950185532564
terms5,terms186,bio,phy,0.22022715915998464
terms5,terms187,bio,phy,0.16970563159408933
terms5,terms188,bio,phy,0.19104973381232854
terms5,terms189,bio,phy,0.21470910429355003
terms5,terms190,bio,phy,0.31384710239316677
terms5,terms191,bio,phy,0.11401754437227242
terms5,terms192,bio,phy,0.29274562973894386
terms5,terms193,bio,phy,0.16763055306271246
terms5,terms194,bio,phy,0.20518284887081736
terms5,terms195,bio,phy,0.2483948523635684
terms5,terms196,bio,phy,0.21095023123856657
terms5,terms197,bio,phy,0.14422205709383232
terms5,terms198,bio,phy,0.17464249979418853
terms5,terms199,bio,phy,0.2220360263871778
terms5,terms200,bio,phy,0.23769728328292183
terms6,terms51,bio,comp,0.20615527838963307
terms6,terms52,bio,comp,0.10049875396488665
terms6,terms53,bio,comp,0.3132092005767698
terms6,terms54,bio,comp,0.2184032971696552
terms6,terms55,bio,comp,0.24020823762021365
terms6,terms56,bio,comp,0.1676305429511479
terms6,terms57,bio,comp,0.2505992793919188
terms6,terms58,bio,comp,0.16492422133836274
terms6,terms59,bio,comp,0.17117242571012214
terms6,terms60,bio,comp,0.18788293976640452
terms6,terms61,bio,comp,0.08944271710079102
terms6,terms62,bio,comp,0.18973665536915793
terms6,terms63,bio,comp,0.1099999975413084
terms6,terms64,bio,comp,0.2778488754556555
terms6,terms65,bio,comp,0.26870057347914017
terms6,terms66,bio,comp,0.3395585275270563
terms6,terms67,bio,comp,0.23706539233801935
terms6,terms68,bio,comp,0.2256102824562412
terms6,terms69,bio,comp,0.2617250497543751
terms6,terms70,bio,comp,0.23345234721560829
terms6,terms71,bio,comp,0.3423448514202443
terms6,terms72,bio,comp,0.24083188619283366
terms6,terms73,bio,comp,0.18110769871467572
terms6,terms74,bio,comp,0.32649655629053576
terms6,terms75,bio,comp,0.32249030272372187
terms6,terms76,bio,comp,0.2009975079297733
terms6,terms77,bio,comp,0.2842534116776786
terms6,terms78,bio,comp,0.17117242571012214
terms6,terms79,bio,comp,0.15264337181289217
terms6,terms80,bio,comp,0.23021728537955646
terms6,terms81,bio,comp,0.10770329373533381
terms6,terms82,bio,comp,0.15556348970101447
terms6,terms83,bio,comp,0.17804493709729816
terms6,terms84,bio,comp,0.2912043890622953
terms6,terms85,bio,comp,0.25942243127430664
terms6,terms86,bio,comp,0.2220360318399831
terms6,terms87,bio,comp,0.28425340460069476
terms6,terms88,bio,comp,0.1280624818862374
terms6,terms89,bio,comp,0.15652475575938454
terms6,terms90,bio,comp,0.2158703324915563
terms6,terms91,bio,comp,0.2780287733614055
terms6,terms92,bio,comp,0.14212670439723152
terms6,terms93,bio,comp,0.20518284750912077
terms6,terms94,bio,comp,0.1843908850244002
terms6,terms95,bio,comp,0.2505992793919188
terms6,terms96,bio,comp,0.177200449818488
terms6,terms97,bio,comp,0.19235383815712195
terms6,terms98,bio,comp,0.10198038799241635
terms6,terms99,bio,comp,0.1843908850244002
terms6,terms100,bio,comp,0.1220655544971161
terms6,terms101,bio,soc,0.3671511868072477
terms6,terms102,bio,soc,0.36235341141450844
terms6,terms103,bio,soc,0.40249224694556535
terms6,terms104,bio,soc,0.3328663383689903
terms6,terms105,bio,soc,0.38418746020352734
terms6,terms106,bio,soc,0.44777225049961483
terms6,terms107,bio,soc,0.37576588627423374
terms6,terms108,bio,soc,0.4390899632780471
terms6,terms109,bio,soc,0.3448188024077663
terms6,terms110,bio,soc,0.21213203514621767
terms6,terms111,bio,soc,0.2441311089942322
terms6,terms112,bio,soc,0.4614108833354217
terms6,terms113,bio,soc,0.33301651531940446
terms6,terms114,bio,soc,0.24041630549805906
terms6,terms115,bio,soc,0.38897300990920947
terms6,terms116,bio,soc,0.3712142346354235
terms6,terms117,bio,soc,0.3623534174801923
terms6,terms118,bio,soc,0.33600595828858787
terms6,terms119,bio,soc,0.3671511868072477
terms6,terms120,bio,soc,0.2549509726111632
terms6,terms121,bio,soc,0.24698177360035414
terms6,terms122,bio,soc,0.38600518127377215
terms6,terms123,bio,soc,0.26076809352236874
terms6,terms124,bio,soc,0.368781775705703
terms6,terms125,bio,soc,0.38288379370435566
terms6,terms126,bio,soc,0.3466987081806223
terms6,terms127,bio,soc,0.2773084845996956
terms6,terms128,bio,soc,0.37947333194304006
terms6,terms129,bio,soc,0.3106444822981125
terms6,terms130,bio,soc,0.4429446796356402
terms6,terms131,bio,soc,0.12206555541267916
terms6,terms132,bio,soc,0.30870698066626734
terms6,terms133,bio,soc,0.4560701774890897
terms6,terms134,bio,soc,0.4887739613152194
terms6,terms135,bio,soc,0.4060788103197886
terms6,terms136,bio,soc,0.39408120218346604
terms6,terms137,bio,soc,0.2899999921691829
terms6,terms138,bio,soc,0.24698177360035414
terms6,terms139,bio,soc,0.23345234673688656
terms6,terms140,bio,soc,0.30870698066626734
terms6,terms141,bio,soc,0.29068883461441813
terms6,terms142,bio,soc,0.3264965444242484
terms6,terms143,bio,soc,0.3275667870968311
terms6,terms144,bio,soc,0.4327817061173468
terms6,terms145,bio,soc,0.43931764028154824
terms6,terms146,bio,soc,0.4390899632780471
terms6,terms147,bio,soc,0.3883297502095899
terms6,terms148,bio,soc,0.38209946294488234
terms6,terms149,bio,soc,0.40816662798811
terms6,terms150,bio,soc,0.2778488735785897
terms6,terms151,bio,phy,0.16278820232239713
terms6,terms152,bio,phy,0.1552417434926768
terms6,terms153,bio,phy,0.12041594309641683
terms6,terms154,bio,phy,0.1476482281852186
terms6,terms155,bio,phy,0.23999999463558197
terms6,terms156,bio,phy,0.18027756181010118
terms6,terms157,bio,phy,0.08062257568093047
terms6,terms158,bio,phy,0.15000000000000008
terms6,terms159,bio,phy,0.0640312423976002
terms6,terms160,bio,phy,0.22090721911607536
terms6,terms161,bio,phy,0.15264337181289217
terms6,terms162,bio,phy,0.1099999975413084
terms6,terms163,bio,phy,0.12649110357943863
terms6,terms164,bio,phy,0.20808652038091566
terms6,terms165,bio,phy,0.13601470355357723
terms6,terms166,bio,phy,0.2247220470943589
terms6,terms167,bio,phy,0.09999999776482582
terms6,terms168,bio,phy,0.11401753996142312
terms6,terms169,bio,phy,0.15620499241155217
terms6,terms170,bio,phy,0.17691805617511452
terms6,terms171,bio,phy,0.08062257544989779
terms6,terms172,bio,phy,0.14866068703214644
terms6,terms173,bio,phy,0.13601470355357723
terms6,terms174,bio,phy,0.12083045780594254
terms6,terms175,bio,phy,0.12649110357943863
terms6,terms176,bio,phy,0.17029386171233046
terms6,terms177,bio,phy,0.22825424563670388
terms6,terms178,bio,phy,0.13038404318972535
terms6,terms179,bio,phy,0.09848857581656978
terms6,terms180,bio,phy,0.17029386105606073
terms6,terms181,bio,phy,0.15811388265500698
terms6,terms182,bio,phy,0.05385164721355159
terms6,terms183,bio,phy,0.11180339720898903
terms6,terms184,bio,phy,0.23430749362556105
terms6,terms185,bio,phy,0.22022715433901807
terms6,terms186,bio,phy,0.13601470204718888
terms6,terms187,bio,phy,0.08485281184577752
terms6,terms188,bio,phy,0.10630145452476335
terms6,terms189,bio,phy,0.13601470026691173
terms6,terms190,bio,phy,0.237697290178784
terms6,terms191,bio,phy,0.03162277059367868
terms6,terms192,bio,phy,0.2308679243076463
terms6,terms193,bio,phy,0.10049875396488665
terms6,terms194,bio,phy,0.12041594309641683
terms6,terms195,bio,phy,0.16401219327395863
terms6,terms196,bio,phy,0.1299999963778716
terms6,terms197,bio,phy,0.06324555178971931
terms6,terms198,bio,phy,0.14866068665626123
terms6,terms199,bio,phy,0.18357559249044111
terms6,terms200,bio,phy,0.16278820129260477
terms7,terms51,bio,comp,0.3700000005396637
terms7,terms52,bio,comp,0.2647640472960551
terms7,terms53,bio,comp,0.47801674486826573
terms7,terms54,bio,comp,0.3705401510102698
terms7,terms55,bio,comp,0.4031128857976986
terms7,terms56,bio,comp,0.3324154030184413
terms7,terms57,bio,comp,0.4123105636459848
terms7,terms58,bio,comp,0.32984844990485035
terms7,terms59,bio,comp,0.33060550700289043
terms7,terms60,bio,comp,0.3324154045873838
terms7,terms61,bio,comp,0.24000000208616257
terms7,terms62,bio,comp,0.3544009021597395
terms7,terms63,bio,comp,0.27294688254842553
terms7,terms64,bio,comp,0.43863424250805905
terms7,terms65,bio,comp,0.4188078312723913
terms7,terms66,bio,comp,0.5044799243767191
terms7,terms67,bio,comp,0.39924929941273557
terms7,terms68,bio,comp,0.3905124863709953
terms7,terms69,bio,comp,0.41340053676406363
terms7,terms70,bio,comp,0.3981205849724602
terms7,terms71,bio,comp,0.5063595557643775
terms7,terms72,bio,comp,0.4004996863794349
terms7,terms73,bio,comp,0.3452535296528329
terms7,terms74,bio,comp,0.4884669943890161
terms7,terms75,bio,comp,0.48332183492345676
terms7,terms76,bio,comp,0.36496575100948037
terms7,terms77,bio,comp,0.43908997345898654
terms7,terms78,bio,comp,0.3354101982909689
terms7,terms79,bio,comp,0.31384709639893693
terms7,terms80,bio,comp,0.39319206547584035
terms7,terms81,bio,comp,0.2720294112154863
terms7,terms82,bio,comp,0.3088689047434117
terms7,terms83,bio,comp,0.2879236028227849
terms7,terms84,bio,comp,0.45607016703374315
terms7,terms85,bio,comp,0.421544777361204
terms7,terms86,bio,comp,0.38639358408160945
terms7,terms87,bio,comp,0.4280186897950457
terms7,terms88,bio,comp,0.28635642162978686
terms7,terms89,bio,comp,0.31953090666773476
terms7,terms90,bio,comp,0.38078865989124844
terms7,terms91,bio,comp,0.42011903098254794
terms7,terms92,bio,comp,0.29966648371448534
terms7,terms93,bio,comp,0.3551056214315184
terms7,terms94,bio,comp,0.3399999998509884
terms7,terms95,bio,comp,0.3883297590352516
terms7,terms96,bio,comp,0.33015148237029346
terms7,terms97,bio,comp,0.3569313671058264
terms7,terms98,bio,comp,0.2668332825781182
terms7,terms99,bio,comp,0.3399999998509884
terms7,terms100,bio,comp,0.2823118855472015
terms7,terms101,bio,soc,0.49517673017327934
terms7,terms102,bio,soc,0.4883646132603674
terms7,terms103,bio,soc,0.5249762000581629
terms7,terms104,bio,soc,0.4669047012928944
terms7,terms105,bio,soc,0.5249761959424175
terms7,terms106,bio,soc,0.573846659803105
terms7,terms107,bio,soc,0.4967896961785879
terms7,terms108,bio,soc,0.5663920879408788
terms7,terms109,bio,soc,0.47381431888112463
terms7,terms110,bio,soc,0.3765634120696645
terms7,terms111,bio,soc,0.402492235283562
terms7,terms112,bio,soc,0.5879625880303471
terms7,terms113,bio,soc,0.478016737698502
terms7,terms114,bio,soc,0.3911521464264627
terms7,terms115,bio,soc,0.5360037372462381
terms7,terms116,bio,soc,0.4957822206579663
terms7,terms117,bio,soc,0.5044799308750063
terms7,terms118,bio,soc,0.4750789467745354
terms7,terms119,bio,soc,0.49517673017327934
terms7,terms120,bio,soc,0.402243706937128
terms7,terms121,bio,soc,0.38288379025036245
terms7,terms122,bio,soc,0.5240229017018221
terms7,terms123,bio,soc,0.3969886640223248
terms7,terms124,bio,soc,0.5122499380172163
terms7,terms125,bio,soc,0.5353503545937451
terms7,terms126,bio,soc,0.4810405335785397
terms7,terms127,bio,soc,0.4401136170615973
terms7,terms128,bio,soc,0.48826223629972476
terms7,terms129,bio,soc,0.44598205683640685
terms7,terms130,bio,soc,0.5672741757362982
terms7,terms131,bio,soc,0.2692582410484942
terms7,terms132,bio,soc,0.43185645850503224
terms7,terms133,bio,soc,0.5946427571498308
terms7,terms134,bio,soc,0.6161980072841258
terms7,terms135,bio,soc,0.5608029988212186
terms7,terms136,bio,soc,0.5307541753687339
terms7,terms137,bio,soc,0.43829213527686794
terms7,terms138,bio,soc,0.38288379025036245
terms7,terms139,bio,soc,0.38587562697115285
terms7,terms140,bio,soc,0.43185645850503224
terms7,terms141,bio,soc,0.4360045870839856
terms7,terms142,bio,soc,0.48020828120947817
terms7,terms143,bio,soc,0.4596737989805972
terms7,terms144,bio,soc,0.5748913001115439
terms7,terms145,bio,soc,0.5907622098994784
terms7,terms146,bio,soc,0.5663920879408788
terms7,terms147,bio,soc,0.5234500895452282
terms7,terms148,bio,soc,0.5280151529007211
terms7,terms149,bio,soc,0.5375872005377903
terms7,terms150,bio,soc,0.4103656868480621
terms7,terms151,bio,phy,0.28160255765586945
terms7,terms152,bio,phy,0.31000000052154064
terms7,terms153,bio,phy,0.25317977972144023
terms7,terms154,bio,phy,0.2915475958283644
terms7,terms155,bio,phy,0.4019950232731514
terms7,terms156,bio,phy,0.3401470277545406
terms7,terms157,bio,phy,0.24186773443583767
terms7,terms158,bio,phy,0.28442925502593236
terms7,terms159,bio,phy,0.20024984700337592
terms7,terms160,bio,phy,0.3847076836736515
terms7,terms161,bio,phy,0.29274562420341693
terms7,terms162,bio,phy,0.27294688254842553
terms7,terms163,bio,phy,0.291204396226207
terms7,terms164,bio,phy,0.30870698301941013
terms7,terms165,bio,phy,0.2500000020861626
terms7,terms166,bio,phy,0.3590264624745354
terms7,terms167,bio,phy,0.2600000010660062
terms7,terms168,bio,phy,0.2701851231284935
terms7,terms169,bio,phy,0.28635642293071467
terms7,terms170,bio,phy,0.30083217958800795
terms7,terms171,bio,phy,0.15524175249144093
terms7,terms172,bio,phy,0.2325940684401313
terms7,terms173,bio,phy,0.2500000020861626
terms7,terms174,bio,phy,0.2846049907109984
terms7,terms175,bio,phy,0.21540659438835807
terms7,terms176,bio,phy,0.33376638711344336
terms7,terms177,bio,phy,0.31384709972247027
terms7,terms178,bio,phy,0.19235384038431114
terms7,terms179,bio,phy,0.25000000186264515
terms7,terms180,bio,phy,0.29832867881498926
terms7,terms181,bio,phy,0.2942787811052789
terms7,terms182,bio,phy,0.18027756356655755
